Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.52089809292715,4.0,15.0,54.011740632233746
28.61756461082867,1.0,15.0,54.113741407467245
19.584449895803758,5.0,14.0,55.74208223710377
20.6578943071847,2.0,16.0,48.37331041858981
24.988790548663445,2.0,15.0,54.89919726067789
21.36673039626106,3.0,10.0,45.46782434591908
14.742290731355382,1.0,12.0,40.08599669884319
19.08921014115527,2.0,14.0,46.945482134176075
19.64099875589319,2.0,17.0,53.77584440602651
24.143234424930355,5.0,18.0,67.84170431068236
16.52611722440041,4.0,12.0,51.855944399984686
24.135618652741275,2.0,15.0,48.530572933508175
19.147141861129974,3.0,16.0,52.620199070604635
16.926112494360858,4.0,15.0,51.83352814920014
24.495568186974694,3.0,16.0,58.869305999525146
17.230847978300282,1.0,10.0,41.14148079308167
15.413389255960286,2.0,10.0,34.53008009572585
22.221733659948804,1.0,9.0,39.75668177653295
23.245579094598043,5.0,20.0,63.95229767545517
11.60727687091608,4.0,,37.303312491789995
18.86776102913521,1.0,10.0,
13.972330998643576,5.0,13.0,47.600154457491904
19.663634771413687,1.0,15.0,43.843124615989055
14.063147319534544,4.0,20.0,61.61495538447613
18.771427714005466,2.0,11.0,40.09281552722831
15.286054955067808,2.0,6.0,29.55735138564441
20.859027101665784,4.0,10.0,46.974968044797556
13.774715014867992,2.0,6.0,26.603989898915625
20.20511104403994,3.0,20.0,66.13746470961088
20.17176600855073,2.0,5.0,32.22883154371319
20.72041995733819,4.0,6.0,40.45731329670805
26.24732614308899,2.0,9.0,42.721153062004156
25.1541404383837,1.0,7.0,44.566945974117
19.339406981266457,3.0,5.0,31.276605135096492
25.844543219897215,5.0,15.0,62.253627532657624
32.03474841346632,2.0,12.0,55.301182692757045
17.551064694461143,,16.0,
27.359332502050442,5.0,11.0,59.01020461904833
17.564367768008488,3.0,17.0,55.39945555754288
15.344514878747566,5.0,16.0,56.7029431861147
16.388794012835202,4.0,13.0,47.40161174753172
20.476976944118718,4.0,14.0,55.74390352217344
17.838233799513688,3.0,8.0,39.68191516533018
13.861446703370325,4.0,11.0,43.454016507810756
29.422443734554932,4.0,,36.87455503215158
25.982619587246173,5.0,14.0,66.04088537307021
24.211351023276794,2.0,,41.301560288478164
,3.0,13.0,48.92405004434267
34.408728852846636,2.0,18.0,68.85820617926083
24.18828022569339,3.0,13.0,50.122321838612606
25.649244518003602,2.0,14.0,48.211496623558155
28.02442267492767,1.0,14.0,47.671647930877654
19.872946224097433,,14.0,48.96219401232594
19.310887548087972,5.0,20.0,66.84561785767376
17.615473499729138,2.0,17.0,45.765106969841206
29.955236510619745,3.0,,67.98078430670118
32.925181983468036,1.0,,65.46498873578102
19.012409711198764,3.0,10.0,38.62149150076989
17.715499409749608,2.0,12.0,38.87027386964118
27.51831037472612,4.0,10.0,55.51528263797943
25.0318426024691,2.0,18.0,60.10837697003336
16.02199127233495,1.0,9.0,33.54803646177065
20.131361639522222,2.0,11.0,46.13791386084965
20.133776217068384,3.0,20.0,65.22699038741582
25.194552977987204,2.0,16.0,56.515397817689724
,3.0,13.0,47.11645315681986
24.743848947044647,4.0,17.0,59.68179998414451
19.318985089173275,4.0,17.0,56.43167954313768
25.756263040926996,1.0,11.0,42.191246889223954
28.31948511728341,4.0,8.0,51.12026147210621
23.73460205092522,5.0,12.0,53.50788752837685
19.58890466209963,1.0,6.0,35.24326700023027
22.553758480860722,2.0,15.0,50.40424834990409
17.693421982803613,2.0,20.0,62.334211853468645
23.831173447777786,4.0,,55.56299294701328
18.25648119540287,1.0,15.0,41.178368915783295
23.865684016976502,4.0,6.0,38.659667750093
21.229450496399743,2.0,18.0,55.68793762240771
25.74614269099998,5.0,11.0,
26.00374579372511,3.0,16.0,54.87925225984794
10.017058030218319,1.0,12.0,33.49195725615505
18.280952759793564,1.0,20.0,47.4587009165316
,2.0,15.0,54.68306252700548
23.37019547302299,1.0,17.0,50.77579303001263
24.223132685336793,5.0,14.0,63.49704446968254
25.84995369100464,5.0,19.0,75.3685423860819
18.331998598178345,2.0,14.0,46.195049149246536
,,6.0,40.22677026732525
24.495434319530304,5.0,10.0,44.08894982440775
28.883161636488992,2.0,13.0,53.65445463795604
17.965851341398775,3.0,15.0,50.91276410096541
,5.0,16.0,
24.48966563829555,1.0,6.0,31.668947898872474
23.535943362431016,5.0,11.0,52.847594144478045
20.551052867217706,2.0,18.0,56.0190569866603
22.041563334013638,1.0,6.0,
24.16877116393833,2.0,5.0,35.225151296809194
21.190322926284004,4.0,14.0,56.25953584294231
13.981605288635365,1.0,18.0,51.19904842852087
19.829155912972613,2.0,5.0,37.98705033001233
30.63235781528182,5.0,8.0,56.834168396210586
15.475538588967064,3.0,8.0,43.47847468968088
23.968926860146254,3.0,10.0,45.99563675999926
18.473490817570937,1.0,8.0,35.15525760645512
19.01894216442877,3.0,14.0,47.797586169595185
26.97826267949447,4.0,6.0,45.576753519756
27.036572871808325,3.0,12.0,52.046166441237176
26.95876067509896,1.0,8.0,37.136223000324385
23.834883684532397,3.0,20.0,63.51064561183562
19.078751408483445,4.0,12.0,48.13110123268779
21.390025047980423,2.0,11.0,39.36785468541446
20.758747899765552,5.0,15.0,58.17453338110107
19.10155535634531,1.0,7.0,35.57115188397738
22.22285699796474,4.0,5.0,
24.034535705378964,3.0,11.0,46.218115872326855
16.796060500726007,2.0,5.0,36.60577254760303
18.30134462460871,1.0,8.0,34.65233582994458
27.034623979104914,4.0,17.0,63.24019934690794
29.630257477722395,3.0,10.0,51.18405951510155
25.67491436714007,3.0,5.0,40.638369475895814
21.732174682071296,5.0,14.0,64.207873559835
27.392218443990423,4.0,11.0,55.118533493766286
29.039441899534275,1.0,15.0,51.936598477703576
15.47590416825419,4.0,20.0,63.6208137000273
19.21715273122998,5.0,6.0,
29.641140379636262,3.0,5.0,
24.465108715046636,5.0,13.0,57.800946973796634
28.193709153804452,4.0,18.0,67.73721984998618
25.10936951079819,2.0,14.0,57.16829965024681
15.983667067163777,5.0,,54.08374127008596
17.29439989868965,3.0,9.0,37.53464645005512
22.684238983031776,3.0,11.0,45.90410215696941
18.045039414927032,3.0,20.0,58.76861897078107
23.13524620720093,5.0,11.0,52.667421911171665
22.77805805873144,3.0,6.0,35.69915578019568
16.29256308191299,4.0,15.0,49.2894104810444
23.964524381674675,2.0,15.0,147.137665229876
22.43182831751637,1.0,14.0,45.36425815998841
26.879782266707938,3.0,13.0,53.691692705143375
18.87119618752342,5.0,6.0,36.501914823967894
19.960338962697666,1.0,18.0,51.07305619508911
19.31544751786129,4.0,14.0,54.25613020379582
15.87113984801168,5.0,13.0,50.89960427618072
21.817101931749434,5.0,,45.92893806679351
24.158200081105434,1.0,5.0,34.43227476971808
18.726445615716006,5.0,15.0,55.152721517673186
20.059531298843783,3.0,11.0,43.92076579636254
16.889282479576288,5.0,14.0,
22.01508538712449,3.0,10.0,44.603874743252454
18.95213585678773,4.0,15.0,53.283765690364504
24.50916474267038,4.0,16.0,60.74888691340335
24.720157737438843,3.0,11.0,49.43217517030998
24.19910465122787,1.0,9.0,43.60228711200149
26.575722565562554,3.0,,51.98736213443264
18.272302163820807,1.0,6.0,28.43160878208675
17.21254959242448,5.0,6.0,41.550950433475
24.237248435386032,2.0,16.0,51.202118646702104
23.391550370718658,1.0,8.0,34.46620109595283
17.982547033490732,3.0,19.0,55.29782675792408
19.156890872415318,1.0,7.0,37.13202563044436
23.70043739712149,3.0,19.0,63.55223487264974
24.69347037323351,4.0,10.0,47.72481882296806
16.194289201453334,3.0,17.0,50.46884289322278
22.641219528445504,2.0,16.0,54.9910028735729
19.460174402250267,2.0,13.0,47.4669476684417
27.71259148866199,2.0,17.0,58.10857315151849
27.326516835822808,3.0,11.0,51.19333828655546
22.806515337469854,1.0,12.0,44.9977811702882
33.011625581320075,1.0,16.0,61.86846502702323
27.780703395048512,3.0,17.0,63.74923948976896
24.072414445974218,3.0,20.0,70.1492599397263
27.78627975309334,5.0,18.0,69.78919900480936
25.27206901574467,1.0,10.0,43.41110392655415
23.144361289978132,3.0,12.0,44.26431805943997
22.55652237943129,,11.0,52.64345594158587
22.42233472258729,4.0,10.0,47.83229386310111
30.35593798057505,5.0,9.0,52.253841724516256
28.19756748394792,3.0,9.0,50.78154604283753
21.265265444589343,2.0,17.0,56.426164868025424
11.956573893446166,2.0,8.0,34.882500699308274
29.483938496732453,5.0,17.0,66.18968899637008
20.325908265111828,5.0,7.0,43.54994720880888
20.512250951552076,2.0,,48.80606445634095
24.24057961679082,2.0,9.0,45.574204896828704
24.946492604684863,2.0,7.0,33.922241018581545
26.100269079524228,3.0,8.0,44.279682927627576
17.02372863130556,5.0,10.0,46.62743339756069
20.16105935437359,1.0,18.0,50.11403042463153
17.32085668446053,5.0,11.0,49.61850886758147
21.867434349949086,5.0,12.0,48.075529228491376
,1.0,,47.03746486297761
21.63711030270166,1.0,6.0,34.64110296627411
31.087172235690556,1.0,15.0,60.51723557991681
18.541930907363696,5.0,17.0,61.06230946993389
24.53850572369633,2.0,15.0,
21.406145315493077,3.0,12.0,40.02345571254822
20.02611652385237,5.0,15.0,56.890997087819166
11.498806096679552,3.0,11.0,
16.405676766898548,3.0,14.0,45.37976505413639
35.49761528607035,4.0,8.0,62.41141467723301
20.825570179781742,5.0,5.0,37.20616286727473
22.93808762382275,1.0,12.0,36.88818562829869
23.064422186576465,2.0,6.0,42.803125882630255
21.863631112410996,1.0,11.0,44.310129181245685
23.960830215483323,4.0,6.0,43.941522135455855
18.13172202587782,3.0,16.0,50.32582821281307
18.906948265906337,3.0,9.0,39.37994878076251
25.058863808952243,2.0,15.0,52.36065244927544
18.41392173888817,4.0,16.0,58.46277350374415
18.99335387050049,4.0,,34.80048004648044
19.231552970752418,3.0,11.0,45.63182999918871
11.591017917001084,5.0,11.0,42.21360437528914
18.115744522777998,1.0,5.0,28.35873080978969
20.681990668864703,5.0,8.0,51.35205031880378
21.471965801971727,3.0,10.0,47.44450341807463
17.05537147733896,4.0,12.0,48.22169807912919
19.204329606313745,4.0,11.0,49.820673245253644
21.583838250635203,2.0,17.0,52.34586709095767
18.094148072314816,,18.0,60.50996639952934
15.477153178526269,3.0,16.0,47.58223222982818
26.172062730146237,5.0,20.0,73.98850260950586
24.692502914925917,1.0,8.0,37.7570502814038
21.2360123746857,1.0,20.0,63.70998468026513
17.238168382843014,1.0,12.0,33.20808681044173
23.51737276853543,4.0,7.0,41.100632487147564
32.701567232593646,3.0,6.0,49.838739606233005
23.985488046003816,3.0,16.0,60.80765170138297
15.072287879409817,,14.0,54.45443203795651
18.918206723219132,5.0,19.0,67.02480339201665
,4.0,10.0,52.29256404059742
25.468141785288193,1.0,19.0,59.97642959638366
26.039895502764367,5.0,16.0,64.38667250896981
17.446545168728495,2.0,18.0,57.012131834941016
,2.0,5.0,37.224630782491786
21.03981646217738,1.0,9.0,30.343183509820513
28.635394445433015,1.0,,53.941327137364084
22.59015097181594,1.0,13.0,45.93630525824094
21.628802563901747,2.0,17.0,46.92917021574463
24.741246579329715,,8.0,44.55243011626483
,,16.0,44.17639753191733
23.16150631582022,3.0,7.0,
17.640140207422895,5.0,11.0,55.56533703669233
12.851536856150897,4.0,,50.144685927987666
30.18052827676965,2.0,11.0,49.89811539247499
24.837741594500695,1.0,18.0,57.55160605272495
19.917604984907143,5.0,13.0,
28.049612871425463,5.0,11.0,61.120440681746615
14.818714842694948,2.0,9.0,28.6259166135606
17.807697669319964,1.0,15.0,47.82946377533729
27.54520472937826,2.0,11.0,49.747323063139675
,3.0,7.0,39.22086969125149
27.412880289222883,4.0,10.0,52.820749518661614
29.01951602492058,3.0,5.0,40.80361863112473
21.347434403775715,3.0,9.0,43.290995875109054
25.00889040315648,4.0,,57.846760583270296
36.156615361898474,1.0,10.0,52.301502930043775
26.424566959119147,2.0,15.0,53.46121035833854
17.006460262259253,2.0,19.0,55.903375635350976
17.75938049100678,1.0,,32.06946014651405
31.61013986959366,5.0,7.0,53.73945605879393
24.573830884645268,2.0,13.0,50.652201175906654
21.970060985107736,3.0,12.0,49.391540098081094
,3.0,14.0,49.30615201942473
26.174821035805472,3.0,18.0,60.64798154703042
32.671020234038934,2.0,6.0,46.37906628250305
22.27054091844294,2.0,15.0,48.07012385039767
24.256296716569498,2.0,10.0,44.05797826096589
16.082211629223295,3.0,10.0,34.5609059196164
13.6122862322947,1.0,9.0,29.895494008324444
19.67066119287289,2.0,6.0,34.701834555685345
18.67773845461106,1.0,7.0,30.392051313740645
21.420003924504996,4.0,6.0,41.293808655489485
27.959284325131488,4.0,16.0,62.42428512133276
16.971480326824555,1.0,17.0,158.1726794985853
22.943729862169494,1.0,7.0,34.24342438839528
21.031354248084916,2.0,5.0,33.67238456065441
26.52633960751411,2.0,11.0,46.94835860851542
26.386974015340478,3.0,17.0,62.34742010322049
22.38535079364143,2.0,8.0,35.243188871495136
17.64667273619665,5.0,7.0,42.04499702829047
26.094423122044113,1.0,20.0,63.41583650652601
29.67986860727092,4.0,15.0,64.86029505566596
20.820647765525155,5.0,16.0,
23.798815013296874,,10.0,53.6376871157107
21.910629629722152,5.0,14.0,
22.055411587995483,4.0,7.0,40.89803958186317
29.80327985327953,4.0,17.0,67.70993949854768
15.070863730536589,3.0,15.0,53.17664659234797
35.258695367221684,2.0,14.0,60.65309286272845
25.433610133899606,3.0,20.0,65.70471347461883
20.698933877341958,1.0,20.0,
18.602264195026216,5.0,16.0,54.379466595183764
,2.0,6.0,31.324873013843916
17.98848980282822,4.0,7.0,34.149477053259744
20.039201217420377,1.0,13.0,38.299262360656435
23.922703460211295,2.0,9.0,41.94108275745826
22.53515876619471,4.0,17.0,62.220954629946014
26.66066157008425,5.0,17.0,58.60827378382896
14.818665206260086,1.0,5.0,23.542276284884885
16.2444345323131,2.0,13.0,39.26675070419492
24.47451543465308,1.0,5.0,32.78632770295676
16.102801989031924,3.0,9.0,39.61904262843038
,3.0,9.0,45.42018475775382
22.106160541657548,2.0,19.0,55.08210013303546
19.78096438020928,1.0,8.0,36.82963075218038
21.84507517934838,3.0,19.0,65.4910009350202
11.542873136668833,3.0,11.0,43.75784093608394
19.512713928947043,,7.0,45.34468849374266
28.901835866821305,4.0,17.0,67.28166374923617
20.870348661576,5.0,13.0,53.759484976982144
20.30639447234885,4.0,13.0,49.29180402513525
26.60231588103651,5.0,5.0,44.2874127626962
13.256644241026239,4.0,17.0,51.231639234511775
23.581954975784587,2.0,18.0,53.892926048514035
24.962034202267,4.0,16.0,58.163941343022785
,4.0,17.0,57.92714949533458
30.917550829319506,1.0,19.0,61.89948038318486
24.26073963355748,2.0,7.0,36.76181796651741
21.842913462396858,3.0,20.0,59.75510050396178
18.855847931542407,2.0,18.0,55.939351811120034
22.791410904108968,2.0,13.0,43.80474013395852
21.570465809354236,1.0,7.0,31.209843542283988
,3.0,18.0,
18.295100754450456,1.0,20.0,53.023854003404864
19.283249025200274,4.0,14.0,59.57797501987798
13.221003011272156,1.0,7.0,26.22807134159285
25.316260766483598,4.0,12.0,56.83188335237459
19.63901445783084,5.0,,
20.685597239304734,3.0,8.0,37.3859724295994
31.768732267713347,4.0,15.0,66.28429883636605
25.554068152420392,1.0,14.0,50.43470246103122
15.684972927567038,1.0,7.0,35.88126006297003
25.64961520162378,5.0,13.0,59.610921606272434
29.971830092465517,5.0,8.0,50.33839033049876
,4.0,18.0,64.55782617698331
20.2610698885892,5.0,9.0,48.54350548274216
11.701898391581501,1.0,5.0,20.232753779846792
20.383298889985696,2.0,11.0,40.65285176259442
29.676608060179895,5.0,14.0,64.99167180352619
31.2827235710245,5.0,16.0,68.42175785774882
19.21615735646651,3.0,10.0,40.820596134222626
18.232804715715346,1.0,9.0,36.0880065950986
31.672518816295494,4.0,,53.244281823623695
12.783941927860678,5.0,18.0,52.089105460805264
25.989035858730162,,11.0,45.054927497225236
29.25997640867193,4.0,10.0,51.48169209825007
19.012036831971557,2.0,16.0,49.927956409521535
21.986586198325952,2.0,8.0,37.51040565283321
18.380788834140752,4.0,9.0,42.066660352002614
24.703231505652194,5.0,19.0,68.11668165418436
28.679752567885593,3.0,6.0,41.99192141579239
21.1785763368291,3.0,11.0,41.11002734818329
23.670290233509405,3.0,,43.09668852884784
,5.0,15.0,60.930164405106275
15.096446196500047,4.0,19.0,58.41641272606943
19.629045399815272,2.0,11.0,38.73516884851252
28.347380385957475,1.0,20.0,58.90118770084066
24.399395143875743,2.0,19.0,61.79943715123441
22.736829442251164,5.0,15.0,58.626933658589316
24.445446208470752,4.0,18.0,67.76343220305323
20.675971469715268,,20.0,58.22233283832393
20.838529986913457,3.0,14.0,47.926111584212755
22.701283236096515,4.0,9.0,43.10217564243265
22.00697998921642,3.0,,55.77780245300452
23.056964498520028,5.0,15.0,63.49386005176456
31.249814310662554,3.0,16.0,60.55701639781277
29.39767309609815,3.0,5.0,44.90801751780333
24.76635672494818,1.0,16.0,52.314082316184965
,2.0,16.0,49.993282564890265
,2.0,16.0,51.46633630250514
29.710039771495886,1.0,12.0,50.54956013943989
14.100369302144038,5.0,12.0,47.70163468727616
25.172555063171746,4.0,8.0,46.54426753476862
11.065541387202956,2.0,7.0,34.289521404953106
21.555315899029836,5.0,13.0,56.69437982785386
21.75781731068428,5.0,15.0,57.46339067698518
14.187432308057499,1.0,19.0,44.75242401236316
22.66153189623913,,11.0,45.861973142025704
17.128063177650418,4.0,5.0,37.15545836592579
24.34827874507312,3.0,,
19.00420112039778,5.0,7.0,42.77113393411768
29.351343702879625,,20.0,63.30691499414823
16.562986928040576,2.0,7.0,31.546622096458254
16.716939813950862,3.0,7.0,32.75165749490784
21.933054685122233,5.0,18.0,64.82338433248377
18.732102558151368,1.0,11.0,36.97053120226973
26.426180269766544,3.0,20.0,
26.062487499105924,2.0,12.0,49.63796465811399
14.944057196000688,4.0,18.0,61.48460765912253
27.401660908345026,,10.0,62.06903961992473
20.216005273850367,,7.0,43.10369361369271
,1.0,15.0,48.14626378034252
32.12722845442094,3.0,,64.17947087453334
14.70493835139302,2.0,9.0,30.610573319757993
20.167263215280872,3.0,13.0,48.08253497606187
19.754772581503836,4.0,20.0,61.39377510439181
23.42662546918597,3.0,19.0,60.6438208638942
12.179258698941894,2.0,,49.24617733199607
19.041112930010584,5.0,,57.30444234681595
23.240169929986724,,19.0,67.85322582651028
20.555053125670256,2.0,13.0,44.35175878187311
21.69938498039442,3.0,7.0,38.5449896734307
20.293300002431913,3.0,9.0,39.05227584181832
20.77373167893483,1.0,12.0,39.958448250028994
30.87187248577751,2.0,20.0,
24.11411912741645,5.0,17.0,68.31333975553103
35.014153821770535,2.0,15.0,58.962140064027466
29.333840438209325,4.0,18.0,68.93528087434427
29.107601708816222,5.0,13.0,67.8439019820071
31.276165469592357,1.0,10.0,46.269019720942374
28.15529156943317,4.0,20.0,72.13306927261179
,4.0,18.0,63.204446706521246
21.647435869674442,1.0,17.0,45.26086490623384
28.009428167981927,5.0,20.0,73.24689518663966
18.65257872189039,3.0,14.0,51.81604839187588
12.039740715511746,3.0,20.0,55.85466278105241
17.203853833041453,1.0,11.0,37.88306977441113
27.128840629518947,4.0,,51.389539824460236
15.875723809141487,,,43.30377482814257
23.10647583470244,4.0,13.0,57.00732725580763
22.194076179757083,5.0,8.0,
28.797238622232122,2.0,18.0,62.266551220779064
28.923706687276542,4.0,15.0,63.85337026892688
21.654081239496602,3.0,15.0,51.33948418435736
24.30923348566198,4.0,6.0,49.77183579165262
26.84295015635581,2.0,20.0,58.82566347141424
24.485224913697223,2.0,10.0,45.33257890931574
16.91862490532797,2.0,9.0,33.414642059111074
18.720431756605635,2.0,7.0,35.4186010084132
